"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Angola","AGO","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Albania","ALB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Andorra","AND","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.980421706978","49.787738326729","35.5579623535743","34.8622204710604","46.9940837923072","49.0150972648204","48.0657966056928","50.1394586565159","50.8038757531219","48.9345677686429","145.664804435268","",
"United Arab Emirates","ARE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9325845283505","34.02944156019","54.5239203764302","45.3749155362868","26.728180556537","27.0503099694407","49.8623282036338","50.8657364127546","54.4052718094219","60.0188544475704","60.3290748215624","54.9106469221412","58.6996751680789","",
"Argentina","ARG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","1.46615945214066","3.09110068970376","6.23785519604425","5.13877487426213","1.77463909074711","1.15399003873071","1.33323899671592","1.48017494869978","2.30254094089041","1.43411726816283","1.27637351498087","2.02250564328395","4.17275500696564","2.55765080760493","9.82484795783127","8.1398717417756","18.6090186924623","14.3206960845246","14.6430739627972","16.421969889739","20.2322107225661","15.1640961270053","19.6977246995835","16.1290412248255","12.4244152562322","16.9569392155608","27.4280508755432","24.6534557360052","23.946359886693","22.0333391526542","19.8483841980828","11.0218432201051","13.7381863641294","15.0863203529933","8.22006946059374","6.27396625321678","9.61999483859266","11.4269032684242","9.43836863309546","11.4076299303364","16.8948426106635","8.88401814731236","8.84363373842749","",
"Armenia","ARM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"American Samoa","ASM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","28.9099421951816","39.8384869703327","30.7851826221556","21.4304232447299","30.5236021453079","25.8429984318908","32.9569454392632","65.5361292714418","81.6406401568023","58.408229713266","46.8983160166623","34.7305484611004","44.5175276934027","41.6004151905446","65.6277363771067","67.9254620716678","66.7776149326583","78.0602542726578","68.0596741791241","82.459059995885","110.094263641333","89.7817988570072","99.1423092428227","96.3101604368826","125.5186872915","126.761621716089","115.951229338737","146.887176357195","152.18797345906","64.8837252727185","136.010162766031","126.903564765515","85.7901042030266","89.6984354618802","86.6623265604466","87.8175570531676","87.8219081826861","104.9341656424","113.487502150228","88.1301460773251","106.518232516337","",
"Austria","AUT","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","3.24522152345491","3.49171515427531","2.89051908857613","28.1205555778427","2.81357323764232","2.38366550147443","2.2293900204313","2.11809738196618","2.11886919121765","2.18530920520033","6.63175373009366","6.72115080797911","6.39347634391312","7.52239789562897","18.2280178588998","15.8111345708432","13.9428721285604","10.1239951048785","13.7820036128211","14.1595969384794","12.7022726892071","13.4518324005012","17.303444576348","1.19132279798465","15.2049314110365","15.2110028628345","12.7721804363476","15.7364704689461","21.5985333287674","29.1708336828992","39.9562314435228","57.3723624191145","60.8318996484129","17.7294243116815","28.5067383749192","32.159809312936","19.778590338839","25.8989361558962","27.361071952169","21.8984563552019","25.1636877353047","30.5829927794402","36.1055410236847","25.665418306818","29.9046459286735","",
"Azerbaijan","AZE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.068370372826445","0.0702865442858026","","","","","","","","","","","","","","","","","","","","","",
"Burundi","BDI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","13.703331537762","13.2183050731202","12.4231551726462","12.3531744447018","11.8078717809445","7.91070270181492","7.99119500048494","9.30027022320066","12.3634846355841","14.8075699724165","24.1935203009321","31.1091462059267","27.8779451273693","36.2208100160696","45.5946768281562","31.8748029245932","33.7814176929167","27.3040500958906","34.6987837801853","34.3529693715915","35.2129442959279","42.5506304275899","54.1867499789158","94.3949898677607","71.3265245027395","77.2552997889041","70.1116471945248","49.602442492916","54.6826144931618","74.1438226869712","74.8191897840778","97.1194833802089","81.9759850124658","32.455494000593","53.9671292765262","55.8738703688897","43.8769379211775","60.3644603272761","71.7589989586888","70.7950834554547","89.7017564933948","79.4855614670199","87.0887614262731","59.0533838894489","","",
"Benin","BEN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Burkina Faso","BFA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39930269483832","3.02025598095213","5.07704996083504","15.8952432273629","5.74225240190444","4.06033387402894","3.04578241191292","4.10752995306577","1.81195893415529","27.2129921496854","","","4.75154112600132","5.36112381627573","10.9691657816474","12.7915600712093","20.4228932916052","36.100974188099","37.0804526859059","","","","","31.8042430478145","34.5113913500254","28.2406788413306","","",
"Bulgaria","BGR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.110806289729006","0.498070776255708","0.306269136882505","0.0455498545590547","","0.960168489566681","0.752091939554043","0.974570582152549","0.57954673955474","4.39948032082927","8.30040844302458","10.7193259557344","17.0262538002285","30.0320750282661","48.795429540576","16.3126168331507","16.6331931252428","14.6409145086965","14.3819377770177","","","","","","","","","",
"Bahrain","BHR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2139788699812","123.372976862021","109.467570427078","108.123074839248","73.0930582659604","73.5222293003066","78.0116950650456","86.9250729444086","102.970993799121","108.742693829694","114.145707760654","124.658766682006","77.5832300642372","70.8975297892002","78.0131387570993","57.650842883549","","","66.0947641268208","61.9989509243651","60.1650841222676","61.1893688325359","58.0644047540004","69.6900290612492","",
"Bahamas, The","BHS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","",
"Belize","BLZ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermuda","BMU","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6627861637443","69.5017474608632","54.6831425561334","69.2865801589624","41.2388512684118","43.6466853021362","44.0027669270833","40.3592433870253","27.3972779369627","20.435546875","23.1357899569615","19.5216271475984","23.3122636084104","22.6887621493913","24.9685531061174","27.8005650577553","36.5458141628288","40.2502493588914","33.1269519978949","39.6212617313501","",
"Bolivia","BOL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5049109393623","33.2940365411872","24.9548998340324","42.0117626558033","49.3557986369129","53.233604257693","64.1225727033392","98.0406995499448","34.9072399276626","80.2178650288198","69.9708225535385","46.9740757384698","49.7911998679477","41.2670848575827","34.360602216353","27.2184107033655","42.2430721527818","46.2817884131089","48.625451222775","64.5390134838533","",
"Barbados","BRB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8432281927711","23.9431622371158","22.1752703745234","32.3965684055532","45.4293631840796","62.2448718143311","68.9750214923362","55.7780683118157","60.1505974791292","","","","","","","","","48.2682119205298","98.0680622651637","","","","","64.1097308488613","67.3141824025713","69.6270520003932","65.2332501439816","",
"Brunei Darussalam","BRN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhutan","BTN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49507837312462","6.22867769751456","8.40441106586753","6.77386019149979","12.2144177260773","15.1125398340249","19.1818129598524","16.8893284593426","","","","","","","","","","","","","","","","","","","","",
"Central African Republic","CAF","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","82.1984201864293","82.1882052885751","98.3018073370421","104.328233642502","","66.0569664195794","75.6528941721409","69.4010706161745","80.294700832204","89.2585656134999","94.0378196410025","88.0659462087665","96.1669032653439","77.2277822005002","83.3376556468117","77.3057759822016","103.178539048197","99.5809125026124","111.209872784759","139.973377754739","154.790178274809","171.241688844494","214.215702230755","103.845648114494","83.5528009420388","117.247431137196","102.000061398109","115.082257152494","126.751994301312","129.290591539646","149.254893838511","66.7246133830795","122.337311292009","134.567258459727","106.945137918548","112.647541982068","114.43330542529","116.184202684047","102.395030426257","130.445384444748","143.468780249293","112.914112688536","","",
"Central Europe and the Baltics","CEB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.89407848394521","9.19564908299293","10.3512898666687","10.1006873039541","12.8383961102474","13.4402439697456","10.9502752313723","13.980172756508","14.9844795269888","22.8264780938662","24.8153408686958","34.3590506444071","41.3602181897752","15.3508374465014","24.6911963235327","27.1887715787935","19.0052267237591","","","","","","","","21.434714567507","",
"Switzerland","CHE","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","25.9077310741711","31.4315813538838","42.0432285566945","38.3134378624948","39.0267170497714","35.9058381966234","35.1828234504924","34.6836301486195","39.6006251714377","37.7073579987958","78.0439958109931","83.2769250007865","67.0432840671931","67.0536005069946","84.5887550499341","61.0829177030218","72.6417022844134","71.4230458380126","102.468752592001","97.3791677827321","116.194471274851","121.264695213998","200.803122444802","233.591071035628","233.943702982595","291.23320450783","189.266587672691","203.262432538541","206.027839412903","210.343594196282","229.68488170202","281.381914246704","265.601600649607","158.80094023262","196.61565269624","210.584512670002","155.739148222147","184.63449312469","223.77494421294","210.850390925634","223.485038570198","209.047576953321","248.032336998251","204.379159139145","260.915814172701","",
"Channel Islands","CHI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67673454038997","3.94970849909584","3.96105197368421","7.28552586605081","3.98939379217274","3.10068748608328","2.15463741438356","6.08727085478888","15.2926162768587","","","","","","","","","","","","","","",
"Chile","CHL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3717547413388","70.1779003699701","90.9440673550607","119.368934761618","99.2929011783009","84.5357017240778","84.807743089981","63.5790682357398","90.7597128181333","77.5751950698513","79.3318967648316","71.4500691594837","114.386505037547","117.854860395333","111.001958795219","112.682347499957","122.63992547777","73.3740054223117","133.843645977149","156.402814112163","107.15042439326","117.296551607327","95.2460454458938","89.5233019134849","78.0389938568806","84.8425483457074","106.363873344202","84.0680028015516","72.1851014416943","",
"China","CHN","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8969757421118","22.8972279019299","17.5791008668567","41.6206404464261","126.153074837245","38.717134648483","70.0384245968785","66.1694080040316","45.1845094865831","43.3342285151268","41.2641155741683","57.3227322315636","74.0223299646411","65.1701073666934","70.7634243309348","45.5197035695142","59.3708566263167","",
"Cote d'Ivoire","CIV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Colombia","COL","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6800510642453","34.7759023496106","49.4495327594503","36.2183840515576","60.4652446912177","72.7594502648796","60.0982871664599","70.6622255248383","53.044934764691","38.5045954801698","29.2881756754019","36.7077220762476","38.9495244690058","31.1325105062646","40.8015328035406","",
"Comoros","COM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.74319865400789","","5.35772317770838","6.73601903135208","6.5526236110812","9.60748374188513","16.2609978036248","","","","3.02680683319628","8.41008009290556","7.57078521086288","8.31674176022232","8.15817468690877","6.22393930616911","4.80486436924341","3.87704248689578","3.54549064912783","","","","","5.11144614353685","5.14826324055621","","3.5878645733253","",
"Caribbean small states","CSS","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76151114794904","3.69421829196742","3.46698746628782","3.94687481655009","5.72529530451069","54.3664188413999","46.754501872433","","","6.70364114444128","","","","","",
