"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Finland","FIN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","2759400000","4133730000","41671210000","5854860000","11691930000","19985100000","30549200000","30789380000","22721300000","14199400000","11953800000","23524610000","38230500000","28918430000","41555780000","50653590000","96718280000","40804170000","33146100000","20391530000","15277460000","18763320000","20344330000","","","","","","","","","","","","","","","","",
"Fiji","FJI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","35299950000","27399770000","27928580000","45382360000","55254080000","54616100000","38127490000","29645950000","38139680000","41058210000","79096030000","153541290000","155578450000","222892560000","338156460000","311687270000","358193500000","327360000000","455990150000","452520780000","499943560000","585916300000","674404750000","151150690000","1502951790000","1446634120000","1174663000000","967015060000","1355925340000","1559109680000","1758513210000","2428251770000","2740341210000","1472406870000","1946185140000","1911515390000","1553956950000","1808188710000","2301085210000","2085895800000","2088317310000","2159046594865.8","2749314584104.38","2365950236659.36","","",
"Faroe Islands","FRO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","85803890000","69696610000","115464670000","129427870000","30095770000","35975710000","189563060000","196251210000","225836960000","236403380000","353475370000","472896330000","679711590000","711527140000","814320650000","849847890000","989917850000","954882600000","1150283390000","1143329850000","1329936350000","1711228010000","2068246130000","2297650970000","2954815470000","2576991340000","2149500800000","1856194400000","2425822000000","2815928030000","3058182420000","3781358500000","3846461880000","1868152970000","2796444320000","2686880880000","2932240870000","3291640120000","3946884730000","3570893500000","","","","","","",
"Georgia","GEO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ghana","GHA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122100000","1899400000","1668300000","1658590000","1129550000","1387010000","920000000","500000000","280000000","350000000","640000000","480000000","610000000","760000000","2401290000","2844380000","2427020000","2947690000","3098510000","","","","","","","","","9247430000",
"Gibraltar","GIB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84752030000","67061460000","106643670000","125241630000","145120740000","200696040000","264960820000","90200000000","112632400000","67586420000","33778890000","44876550000","82594240000","55154270000","42079580000","37163048981.1083","50605060000","38370850000","53653980000","50986890000",
"Grenada","GRD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","1122372860000","1310397160000","1332299280000","1486020400000","1906351560000","2464652460000","2250162850000","2608011170000","3230897720000","3209942430000","4599441450000","6330985520000","7592160000000","9275256880000","11298133960000","9269250160000","10939890410000","10351557070000","13025379270000","13844503570000","16365802220000","18727297500000","21252875510000","23953205470000","32220244800000","29764088940000","25857184810000","21879274300265.2","29135089760000","34025680250000","37327210610000","45007809140000","49484323810000","27419892730000","37581496780000","42075328100000","37343275180000","43303155470000","53122624760000","54165747720000","48064408680000","50945651041831.5","61971091478357.2","54844601759395","61432000700000","71683545050000",
"Hong Kong SAR, China","HKG","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","8100040000","11700010000","10528310000","12930600000","22220560000","39013300000","38980940000","21687340000","19558170000","23617550000","34593530000","53843770000","54073720000","74407440000","77565440000","83385870000","121880900000","171983500000","385042740000","269507830000","303705280000","449218770000","413322580000","343566530000","608159390000","623397740000","506072920000","463054920000","714597300000","861462920000","1054999320000","1714953250000","2654416060000","1328768470000","2305142810000","2711316160000","2258035200000","2831945860000","3100777150000","3233030590000","3184874220000","3193235542860.09","4350514610000","3819215400000","4899234580000","6130420430000",
"Honduras","HND","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513900000","892170000","2981670000","4232900000","2928580000","2508850000","2744640000","3127500000","8109770000","6125730000","10958640000","12918190000","29005630000","70222950000","27126480000","26618990000","25596130000","22558380000","","21484740000","20036880000","18414470000","20180810000","22764800000","20508990000","22458260000","22229990000",
"Haiti","HTI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12988880000","16662910000","28597850000","32575670000","41934490000","46195630000","18465410000","30036630000","27708410000","18772970000","20760180000","19797410000","14513280000","17686950000","22553356583.7561","31553860000","28934570000","32886530000","27970830000",
"IBRD only","IBD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2091355205024.11","2639545614420.37","3336671929170.13","5308918938306.6","11264404087876.5","5131446970953.41","10173661953750","12574076309629.9","10451713775558.9","11631750739688.7","11586628290397.4","13284252303959.2","14417301227150.3","14425806286208.5","17908234349937.6","14359073995200.9","17624115960604.8","22192719837044.5",
"IDA & IBRD total","IBT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2101546285024.11","2712935824420.37","3425514349170.13","5417496448306.6","11464758717876.5","5246552310953.41","10295733553750","12739840689629.9","10606375265558.9","11687955939688.7","11733147540397.4","13430497463959.2","14546971857150.3","14540024943834","18045797999937.6","14476438358066.2","17768829940604.8","22383521657044.5",
"IDA total","IDA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17295200000","20636900000","21384020000","29807040000","28106550000","18784940000","12408070000","","","","","69177570000","80083680000","96859380000","180915410000","93452100000","92591320000","114041700000","94391380000","","","","","","","","","",
"Indonesia","IDN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66584940000","90997080000","29050020000","22077860000","64044670000","26812500000","22997860000","30066960000","54659060000","73250640000","81428120000","138886360000","211692970000","98760600000","214941470000","360388100000","390106890000","428222560000","346673810000","422127050000","353270960000","425767769935.99","520686680000","486765920000","523321860000","496086050000",
"IDA only","IDX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225648371926.192","148771635310.213","172185662293.275","308994959404.34","415544312810.501","624739583185.705","895269881903.849","1961859187266.62","791308008892.428","1367309893276.08","1762461862598.93","1244598654109.59","1390416295254.81","1265063578240.64","1686708487024.67","1745169237451.33","1746297399289.67","2555988798537.81","2282310517005.61","2286924470604.82","2595465587044.53",
"Not classified","INX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48902510000","69676460000","68773180000","81882450000","75297840000","59937500000","85070380000","114085430000","114086160000","163269490000","143905260000","49489910000","61291120000","60368310000","108393170000","108989160000","170122680000","143465830000","128008850000","119828586644.999","146554130000","110154370000","","",
"Iran, Islamic Rep.","IRN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","1900010000","3100000000","3814710000","5001760000","","","","","","","","","","","","","","","1286800000","2803000000","9161700000","17024440000","15181250000","14903260000","21827030000","26685660000","7381240000","11760560000","27544170000","42600420000","36440220000","36314580000","43885010000","48712710000","59183540000","86641520000","107089650000","90995750000","345776630000","116638450000","89428040000","101008000000","106329000000","143548200000","320671170000","1218392230000",
"Iraq","IRQ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","2539520000","4808410000","6970150000","15917340000","5096240000","6120110000","7630000000","9884280000","12109710000","5420180000","8228730000","8273930000","14295000000","29698100000","50840710000","32732480000","36508720000","35770280000","46328090000","40883390000","65261070000","66742920000","57655940000","42131470000","70169060000","91856250000","122577930000","161731740000","235056380000","107706440000","188733900000","227614010000","156938650000","161855480000","203301350000","200524990000","243903680000","213983608689.996","231048760000","187466400000","237371160000","262061920000",
"Italy","ITA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","10800000000","","6165910000","9806640000","12859570000","25340150000","23957300000","19926410000","20908910000","25721330000","58166830000","140241420000","120346570000","135416600000","169416770000","148765530000","165032960000","123659400000","145299650000","185970720000","209522520000","256595340000","344664970000","294240000","728240350000","768363350000","527467280000","477075420000","614841570000","789562620000","798072870000","1026504210000","1072534680000","522087790000","655848250000","535058930000","431486430000","481827290000","615462310000","587312440000","","","","","","",
"Jamaica","JAM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1471700000","1817100000","1390570000","1944590000","2291210000","2133300000","2525300000","3550680000","4718500000","6037030000","","","","","","","","3884350000","5008860000","","3339110000","2936990000","5899490000","6469030000","9404890000","12057130000","15767450000","11701080000",
"Jordan","JOR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40838460000","35894700000","31826650000","30864420000","27183020000","26967480000","25764430000","25554860000","25452410000","24573951247.1655","23968560000","22740040000","21036390000","18205660000",
"Japan","JPN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","141799090000","180900950000","21530430000","34198150000","289123900000","379212790000","417943120000","417405180000","545848260000","644412020000","948262520000","1783639430000","2726369260000","3789032960000","4260382520000","2928533730000","3005697400000","2254844100000","2906298700000","3592193910000","3545306510000","3019733730000","2085370340000","2439548790000","4455348090000","3157221780000","2264527900000","2069299120000","2953098300000","3557674430000","4572901030000","4614068830000","4330921860000","3115803730000","3306082050000","3827774200000","3325387760000","3478831520000","4543169140000","4377994370000","4894919120000","4955299652289.15","6222825210000","5296811100000","6191073290000","6718219550000",
"Kazakhstan","KAZ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693670000","","","","1289440000","2425900000","3941880000","10528660000","43688350000","41377500000","23271810000","27929370000","26672730000","22537310000","23542600000","26228210000","22973440000","34891880000","40161214776.8558","45558250000","37005250000","44972360000","45202410000",
"Kenya","KEN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1063100000","3046700000","2017510000","1799020000","1813020000","2088570000","","1255390000","1045300000","1431290000","4182760000","3890970000","6383990000","11378040000","13344620000","10854100000","10966800000","14460870000","10202610000","","","","","","","","25061520000","21398330000",
"Kyrgyz Republic","KGZ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","5391320000","3828760000","4224270000","4407720000","4386800000","6222380000","7380820000","13924110000","33033160000","94348320000","140489660000","110301060000","96466000000","107661100000","139583870000","191778110000","181954750000","139121660000","41881360000","114593310000","306127530000","171262310000","233920540000","250706770000","329457320000","428325580000","718010710000","834404280000","1122606330000","470797680000","834596860000","1091911460000","996139920000","1179419470000","1234548550000","1212759460000","1231199760000","1254541184535.23","1771767930000","1413716510000","1484840320000","2176189500000",
"Kuwait","KWT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10499870000","9956700000","12970260000","18933330000","29655850000","22765250000","20019720000","19459900000","22633510000","31460220000","60951560000","72903660000","103720260000","107063210000","","","","","","","","","96113490000","","","","118141910000","105986840000",
"Latin America & Caribbean (excluding high income)","LAC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414037070000","362990920000","267846650000","409953140000","566177070000","843478700000","1215089800000","2005233610000","1000434320000","1956411490000","2389347160000","1981568550000","2164020410000","1901105610000","1629111340000","1112860490000","1380827979951.53","1728610220000","1575201590000","1906638090000","1608939160000",
"Lao PDR","LAO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2396000000","2684000000","2391000000","1891350000","1554260000","1228000000","1326450000","1417740000","2206290000","4809840000","8143960000","10745910000","9583570000","12849820000","12697350000","9047140000","9078600000","10668220000","11328150000","11380950000","12122530000","11491770000","9675180000","7735800000","6702770000",
"Liberia","LBR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487883020000","431431930000","321792240000","499231160000","685578330000","981782170000","1389666580000","2218308840000","1132401280000","2187312880000","2733570590000","2258701050000","2479351990000","2170241150000","1865040400000","1306477210000","1596404293716.53","2026636880000","1829920580000","2114206790000","1796913330000",
"Least developed countries: UN classification","LDC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1584030000","1074140000","1331530000","1680410000","2711070000","3657000000","5719990000","7768850000","7553170000","4285950000","9546660000","19923860000","19436990000","16974010000","18806550000","23665120000","20804110000","18678773846.7819","18959520000","15575020000","15720540000","15981910000",
"Lower middle income","LMC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","318252737933.242","211445540741.493","255266993915.258","","638183045020.373","880468621370.126","1350390478836.6","2669555730586.48","1210458994073.41","1986382452740.01","2794888573359.87","2254154573128.95","2363523869688.73","2534822440397.36","2856827693959.17","2755038807150.27","2826541363852.74","3887198899383.64","3556309778066.2","3835133110604.82","5094471027044.53",
"Low & middle income","LMY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1972335555024.11","2515299444420.37","3185235809170.13","5067156468306.6","10971758647876.5","4998622940953.41","9889796003750.01","12184189639629.9","10178066045558.9","11200081429688.7","11245217650397.4","13011506743959.2","14203775007150.3","14172063377571.3","17530856059937.6","14048442108066.2","17393582130604.8","22002681017044.5",
"Lesotho","LSO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1312033460000","1489075550000","1745207100000","3026880290000","7443966980000","3330816510730.54","7016939451455.58","8393922028297.99","7118482010803.69","7757091798754.84","8016974318285.2","9459759978089.58","11038600179971.9","10707987097270.4","12767980719680.3","10067803734472","12847449640000","16306357890000",
"Lithuania","LTU","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","800000000","800000000","861850000","1046590000","2540000000","1453520000","1516850000","1602090000","1511770000","1618670000","2800120000","4566160000","7144420000","8467720000","10348070000","10455530000","11275800000","11833300000","19315890000","28518410000","30426440000","32411670000","33883350000","38182000000","35938660000","34016520000","22710360000","24551040000","37333210000","50143550000","51248410000","79513580000","166078000000","66614730000","105048190000","101128520000","67627420000","70338380000","78640840000","63167510000","47131380000","60910166392.8361","68639080000","49482640000","44233610000","51567660000",
"Latvia","LVA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69152110000","60087890000","52479840000","53831380000","52746800000","45927920000","57579718867.551","67048480000","61080780000","65415260000","65574810000",
"Monaco","MCO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886056208008.357","1061922812462.96","901319378215.664","912210545679.076","1554279093871.51","1423090708844.92","1403971039727.03","1318825653983.46","1361868933988.79","1415428503512.25","3689839070000","4665791380000",
"Mexico","MEX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","470000000","800000000","","738000000","1197000000","1299000000","1010000000","1720000000","3030000000","3660000000","3910000000","5520000000","9050000000","15200000000","27080000000","41050000000","102760000000","138744000000","200865240000","130245850000","90693960000","106770460000","156595010000","91745800000","154043880000","125203830000","126258380000","103941150000","122532960000","171401990000","239127950000","348345130000","397724640000","234054920000","352045440000","454345220000","408689830000","525056680000","526015640000","480245320000","402253280000","350809553623.58","417020520000","385051430000","413618820000","399616700000",
"Marshall Islands","MHL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1972335555024.11","2515299444420.37","3185235809170.13","5067156468306.6","10971758647876.5","4998622940953.41","9889796003750.01","12184189639629.9","10178066045558.9","11200081429688.7","11245217650397.4","13011506743959.2","14203775007150.3","14172063377571.3","17530856059937.6","14048442108066.2","17390367910604.8","22002681017044.5",
"North Macedonia","MKD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
