"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.078431372549","18.6486486486487","12.129840546697","3.96140172676485","7.96287249633609","5.88235294117648","7.30769230769231","8.20390282755874","2.54714390872286","1.18578817164948","7.04687397800629","1.99198585247487","1.23804210577066","7.61658819396467","-2.97125672435799","-3.2736464106481","1.97554726158631","7.91156346581525","1.21434934877203","1.05060752796375","1.80022597148812","-0.0907080463222769","-10.5197485358487","-3.68502938723299","3.44605475040258","-1.36986301369863","4.19823232323233","0.299999999999983","5.70000087589398","2.09999958566985","1.9999991044233","","","",
"Africa Eastern and Southern","AFE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.01307781214845","0.328067275768035","0.180223297576504","3.33790341113666","-0.17872624248767","2.21260280658908","3.93667134344298","4.18936778963457","2.64855325315456","0.0508256656223978","-0.0954214507040092","-2.34319218344609","-1.08941718361487","2.05191381720317","4.40997468652056","5.57002967863916","3.42541192694441","1.78950674641078","2.60387564599259","3.19714270121052","3.52647972733993","3.99260740199503","2.90800369854469","5.65658158507591","6.36180404987702","6.6887551768496","6.85730365614756","4.57253916840519","0.946811285315192","5.15233646164236","4.01418331544316","1.97265170173246","4.30836981578138","3.98215091254383","2.90674923555412","2.00264027285499","2.53743167229321","2.46196932098756","2.0654699877837","-2.94940672093502",
"Afghanistan","AFG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.83227781263571","1.41411798058979","11.2297148236429","5.35740325126351","13.8263195479763","3.92498382161573","21.3905283931066","14.3624414692681","0.426354784529209","12.7522870887171","5.60074465808154","2.72454336394854","1.45131466009755","2.26031420130452","2.64700320195786","1.18922812838034","3.911603419423","-2.35110067344623",
"Africa Western and Central","AFW","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","1.84871872479475","3.77021229242777","7.27250108503964","5.39635633210752","4.04979444328303","-1.7870936877412","-9.54652116033367","1.46574102037953","15.4919337999159","17.909000253218","10.8075084625797","3.14595751518219","4.21339441558459","10.2498515579206","-2.16431449237243","8.57871663378269","4.72619825320855","-2.19421569695164","5.23079028314103","1.99534122683669","-6.93275412581824","-3.35047944951394","-6.53419973792879","0.559360381392395","5.55168712142506","1.41475854915676","1.44838677413482","4.84428203485298","2.27211252645083","6.56292134761038","1.12106926806803","2.69395930091972","-1.16046829320129","-0.299641226665884","1.92702757669667","4.62904773587351","4.23469851390956","3.50651585647306","1.42103552363453","3.73463529269983","5.21269536258018","9.89959096480793","5.51851014183957","8.01348576906513","5.84835072468974","5.37446281024489","5.53098718075698","6.2792230742748","6.27446324492999","6.9570100629881","4.84835099224104","5.14296426110113","6.10424072497131","5.92734988379846","2.74593662612486","0.127594842940553","2.31804152943602","2.95223031342169","3.19033646943132","-0.884980919459011",
"Angola","AGO","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-4.40000121936168","0","4.20000142834162","6.000002164373","3.49999948953467","2.9000017426512","4.08274863648847","6.12889047620016","0.0416214618442581","-3.45009868360484","0.991359301460875","-5.83828073313141","-23.9834174420578","1.33936343647991","15.0000000288634","13.5443697551026","7.27427735460373","4.69114645093552","2.18148971840458","3.05462423430785","4.2059985561951","13.6656865230232","2.98985001039553","10.9528617687103","15.0289153175302","11.5476831781633","14.0100182426328","11.1661383303614","0.858712615098284","4.40393254343761","3.47197634454024","8.54218764265372","4.95454464636187","4.82262756838996","0.943571561325001","-2.58004964404932","-0.147212941085755","-2.00362972730201","-0.624644317706895","-5.39998738958575",
"Albania","ALB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","5.74563529200671","2.94859680156867","1.10493826182712","-1.25159664469854","1.78064395977269","5.63724317825177","-0.787842655012852","-1.42003965482257","9.83654897047623","-9.57564016948646","-28.0021416560459","-7.18711091636945","9.55941169434738","8.3028665911288","13.3223333200802","9.0999994436022","-10.9199840851035","8.8294237664642","12.8908036419573","6.94621658543626","8.2933126362982","4.53652415746586","5.5286374640865","5.51466791001826","5.52642424110965","5.90265903803065","5.98325952322337","7.5000414281097","3.35428935222038","3.70693815038592","2.54540614450104","1.417242800379","1.00201754037133","1.77444885497087","2.21872637165328","3.31498068405152","3.80222740018748","4.01935968580831","2.11341998165848","-3.95539792669307",
"Andorra","AND","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","4.64946536081887","8.14974348860618","7.78846720294035","5.61878972962955","0.542205658763677","3.30378704950793","2.83857556610046","1.46300017893397","0.0415571951294567","2.20872760693067","-0.132474511474285","1.24646111342557","1.7701183169326","1.78468669356731","2.32143303219976","3.25332177830622","5.54712217053779","5.09432620323258","4.82703424406891","3.78138758962959","2.54600352306136","0.929214040125956","-1.03148438999895","2.3831822482118","2.75750161326249","4.64973866754707","9.06767205144135","3.19479339289236","4.0990789217793","3.52836236122388","8.11935772169949","4.54636221364653","8.69420371612468","8.13567633837351","5.39779598500422","4.80868869916921","1.55318814103222","-5.55918636850581","-5.30284654348291","-1.97495799965345","-0.00806975341139093","-4.97444371853503","-3.54759651549344","2.50446552114518","1.43414039522716","3.70967806978986","0.346071889630295","1.58876549046354","2.01554763848308","-11.9526932539653",
"Arab World","ARB","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","15.7202169079779","8.15398618904271","-0.493527842873732","11.2712683332087","9.14707603797098","3.30381074352424","-8.55438515163242","-6.42181697376166","1.35928874665161","-2.0334880714165","4.50809016751224","-0.283069989451874","5.90882526171828","2.01934006242872","12.4380844489947","2.32033138822354","5.14807652513262","3.12822628226743","3.32015317041329","2.98053615965101","4.70158515199857","4.31496383948473","5.16034005591874","1.81664673588293","6.59970388606762","1.67248512298961","0.612839530609705","4.74641099989057","9.03604180341435","5.42623569799248","6.06835098147303","4.52441922612104","5.76500163207609","0.622331024206375","4.7888729693673","3.8017595805207","5.03406040180356","2.95263648117358","2.5650757876804","2.97758020668006","3.18494779420548","0.923480069467672","2.39632569199939","2.06777241648439","-5.35450220957789",
"United Arab Emirates","ARE","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","16.5268565060148","21.4393301701989","-1.58960331991595","20.9235730770152","23.874774910498","4.65917667406515","-6.71931618570784","-4.7458206999658","4.0169512795941","-3.59447651736838","-14.9581365645327","3.38198170900878","-2.61890770383279","12.33789128226","18.3279855336405","0.860081945778219","3.3449448618412","1.26119095149724","6.89614855052668","6.68788646362944","5.79840406132159","8.1903986407705","0.291994348685435","2.90221364464598","10.8527042125986","1.3990850303263","2.43345681036156","8.80054081486432","9.56643663716162","4.85514119630905","9.83731977348489","3.1843901736724","3.19183627610384","-5.2429219066759","1.60285004825521","6.92850859932253","4.48379198460323","5.05307785501631","4.41008525984844","5.06033486435939","2.98421609131721","2.37355105709227","1.18985564163665","3.41153868634566","-6.13450080253007",
"Argentina","ARG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","5.42784287951248","-0.852021523482009","-5.30819682651725","10.1302976614338","10.5694333403428","-0.659726171593704","3.1919966233703","4.82250078158644","9.67952600806899","3.04564331900328","5.65813108318036","1.62841651625511","2.81175404095775","5.5338043948322","-0.0284121027670778","-2.01825151667566","6.93414775537975","-4.50612480247695","10.2227634648727","1.51878394940456","-5.18978914005386","-0.735659161627296","4.34909327957422","1.57073870223007","-5.18902435215529","6.15337706274559","2.70486882600893","-1.08993334173134","-7.15694965554972","-2.46721377637459","9.13311056620101","7.93729155643076","8.20697907221228","5.83620070368526","-2.84520961057079","5.52668982715234","8.1110467707457","3.85017885156228","-3.38545704063269","-0.78899893905691","-4.40883968258557","-10.8944848285903","8.83704079576924","9.02957330068152","8.85165992013437","8.04715150043027","9.00765087504757","4.05723310346406","-5.91852507634947","10.1253981561002","6.00395169280579","-1.0264204544321","2.40532378079436","-2.51261532081394","2.73115982828944","-2.08032784377811","2.81850297775918","-2.61739646282038","-2.0259342366392","-9.89526896368687",
"Armenia","ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.6999984830362","-41.8000027457562","-8.7999987932935","5.40000277917656","6.89999841973659","5.86540074943565","3.32107970046953","7.29999998770998","3.30000000058166","5.90000000312092","9.59999999927597","13.1999999979356","14.0000000015501","10.4999999988202","13.8999999991133","13.1999999994661","13.7000000015467","6.90000000042959","-14.1000000006998","2.2000000002151","4.69999999867412","7.20000000096486","3.3","3.60000000058993","3.19999999896625","0.199999999825991","7.50000000164144","5.19999999965324","7.59999999853918","-7.40000000000001",
"American Samoa","ASM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965517241379317","0.409836065573771","-0.408163265306129","-4.09836065573771","1.85185185185186","-2.65734265734265","-4.16666666666666","0.299850074962521","0","-4.33482810164425","-2.5","1.76282051282051","3.14960629921259","-1.67938931297709","-6.98757763975155","2.6711185308848","-0.487804878048777","3.92156862745099",
"Antigua and Barbuda","ATG","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","4.38362792086504","8.07974533665914","8.16143079697966","3.81491616554098","-0.0840122638518181","5.36401627271424","10.1649955948421","7.64379359742541","11.4938285653697","6.62636884664514","5.21327290002557","5.2522746560909","3.01171468574839","2.17657860265928","1.15847519142061","5.27987870861712","6.67670710324244","-4.35958738239265","6.60445972082297","5.4716084820797","4.73112509163738","3.70761791039314","6.20343125361191","-4.54800347258279","1.02744196976423","6.07654368848398","5.7670286118037","6.47383131641992","12.7081485327737","9.31538316339753","-0.0143406519435985","-11.9626972488343","-7.84059474412172","-1.95861262834343","3.37286620031867","-0.600876396735046","3.79572761294251","3.82529309880827","5.49645920357835","3.14432323970505","6.883640816875","4.86223616575663","-20.1923705722071",
"Australia","AUS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","2.48327050212353","1.29446824362078","6.21494897490116","6.97854037246404","5.98089251260348","2.38196612040791","6.30365014583948","5.09510319708619","7.04352625566381","7.17578158725287","3.99961512039795","3.90905550523166","2.61919305910735","4.10545941757603","1.33564630860776","2.59132666820958","3.59286237646097","0.894104096177387","4.05078058108339","3.03539927689404","3.33880733349639","3.32286786134055","-2.22196943253216","4.59592426080013","5.2521152448473","4.03096802586074","2.54793201432742","5.74367784273176","3.86444044919597","3.5735068997854","-0.395087176844456","0.413780383815748","4.03356714084148","3.9804736671948","3.83383058905508","3.85441996283515","3.90829089340106","4.61401157561838","4.9366749281626","3.91242773271188","2.0383007317353","4.01452665375521","3.11032510902798","4.20544688686265","3.16033832510615","2.72689344585038","3.7684875158189","3.57701487814776","1.8668320701176","2.17233709101625","2.46974629381731","3.91736246328504","2.60021188065653","2.56293152083389","2.17220475337416","2.74164306864724","2.29592694694063","2.87097248021668","2.11314942462376","-0.00383655856659004",
